target_population_id,jurisdiction_code,estimand_role,cell_id,age_min_inclusive,age_max_exclusive,household_income_band,household_type,gaming_state,payer_history_state,target_mass_numerator,target_mass_denominator
standardized.person.2024.jp.validation,JP,VALIDATION,cell.183,55,70,income.low,household.with-minor,NON_GAMER,NEVER_PAYER,1,2500
standardized.person.2024.jp.validation,JP,VALIDATION,cell.184,55,70,income.low,household.one-person,GAMER,EVER_PAYER,1,1000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.185,55,70,income.low,household.one-person,GAMER,NEVER_PAYER,37,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.186,55,70,income.low,household.one-person,NON_GAMER,EVER_PAYER,3,5000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.187,55,70,income.low,household.one-person,NON_GAMER,NEVER_PAYER,137,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.188,55,70,income.low,household.multi-no-minor,GAMER,EVER_PAYER,3,2500
standardized.person.2024.jp.validation,JP,VALIDATION,cell.189,55,70,income.low,household.multi-no-minor,GAMER,NEVER_PAYER,11,2500
standardized.person.2024.jp.validation,JP,VALIDATION,cell.190,55,70,income.low,household.multi-no-minor,NON_GAMER,EVER_PAYER,7,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.191,55,70,income.low,household.multi-no-minor,NON_GAMER,NEVER_PAYER,81,5000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.192,55,70,income.middle,household.with-minor,GAMER,EVER_PAYER,1,5000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.193,55,70,income.middle,household.with-minor,GAMER,NEVER_PAYER,1,2500
standardized.person.2024.jp.validation,JP,VALIDATION,cell.194,55,70,income.middle,household.with-minor,NON_GAMER,EVER_PAYER,1,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.195,55,70,income.middle,household.with-minor,NON_GAMER,NEVER_PAYER,1,625
standardized.person.2024.jp.validation,JP,VALIDATION,cell.196,55,70,income.middle,household.one-person,GAMER,EVER_PAYER,3,1000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.197,55,70,income.middle,household.one-person,GAMER,NEVER_PAYER,77,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.198,55,70,income.middle,household.one-person,NON_GAMER,EVER_PAYER,19,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.199,55,70,income.middle,household.one-person,NON_GAMER,NEVER_PAYER,301,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.200,55,70,income.middle,household.multi-no-minor,GAMER,EVER_PAYER,47,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.201,55,70,income.middle,household.multi-no-minor,GAMER,NEVER_PAYER,121,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.202,55,70,income.middle,household.multi-no-minor,NON_GAMER,EVER_PAYER,3,1000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.203,55,70,income.middle,household.multi-no-minor,NON_GAMER,NEVER_PAYER,119,2500
standardized.person.2024.jp.validation,JP,VALIDATION,cell.204,55,70,income.high,household.with-minor,GAMER,EVER_PAYER,1,5000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.205,55,70,income.high,household.with-minor,GAMER,NEVER_PAYER,1,2500
standardized.person.2024.jp.validation,JP,VALIDATION,cell.206,55,70,income.high,household.with-minor,NON_GAMER,EVER_PAYER,1,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.207,55,70,income.high,household.with-minor,NON_GAMER,NEVER_PAYER,3,2000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.208,55,70,income.high,household.one-person,GAMER,EVER_PAYER,29,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.209,55,70,income.high,household.one-person,GAMER,NEVER_PAYER,27,5000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.210,55,70,income.high,household.one-person,NON_GAMER,EVER_PAYER,1,500
standardized.person.2024.jp.validation,JP,VALIDATION,cell.211,55,70,income.high,household.one-person,NON_GAMER,NEVER_PAYER,229,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.212,55,70,income.high,household.multi-no-minor,GAMER,EVER_PAYER,13,2500
standardized.person.2024.jp.validation,JP,VALIDATION,cell.213,55,70,income.high,household.multi-no-minor,GAMER,NEVER_PAYER,97,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.214,55,70,income.high,household.multi-no-minor,NON_GAMER,EVER_PAYER,9,2500
standardized.person.2024.jp.validation,JP,VALIDATION,cell.215,55,70,income.high,household.multi-no-minor,NON_GAMER,NEVER_PAYER,207,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.000,10,18,income.low,household.with-minor,GAMER,EVER_PAYER,31,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.001,10,18,income.low,household.with-minor,GAMER,NEVER_PAYER,29,2000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.002,10,18,income.low,household.with-minor,NON_GAMER,EVER_PAYER,1,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.003,10,18,income.low,household.with-minor,NON_GAMER,NEVER_PAYER,43,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.004,10,18,income.low,household.one-person,GAMER,EVER_PAYER,0,1
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.005,10,18,income.low,household.one-person,GAMER,NEVER_PAYER,0,1
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.006,10,18,income.low,household.one-person,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.007,10,18,income.low,household.one-person,NON_GAMER,NEVER_PAYER,0,1
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.008,10,18,income.low,household.multi-no-minor,GAMER,EVER_PAYER,0,1
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.009,10,18,income.low,household.multi-no-minor,GAMER,NEVER_PAYER,0,1
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.010,10,18,income.low,household.multi-no-minor,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.011,10,18,income.low,household.multi-no-minor,NON_GAMER,NEVER_PAYER,0,1
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.012,10,18,income.middle,household.with-minor,GAMER,EVER_PAYER,109,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.013,10,18,income.middle,household.with-minor,GAMER,NEVER_PAYER,93,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.014,10,18,income.middle,household.with-minor,NON_GAMER,EVER_PAYER,1,2000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.015,10,18,income.middle,household.with-minor,NON_GAMER,NEVER_PAYER,3,500
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.016,10,18,income.middle,household.one-person,GAMER,EVER_PAYER,0,1
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.017,10,18,income.middle,household.one-person,GAMER,NEVER_PAYER,0,1
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.018,10,18,income.middle,household.one-person,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.019,10,18,income.middle,household.one-person,NON_GAMER,NEVER_PAYER,0,1
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.020,10,18,income.middle,household.multi-no-minor,GAMER,EVER_PAYER,0,1
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.021,10,18,income.middle,household.multi-no-minor,GAMER,NEVER_PAYER,0,1
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.022,10,18,income.middle,household.multi-no-minor,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.023,10,18,income.middle,household.multi-no-minor,NON_GAMER,NEVER_PAYER,0,1
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.024,10,18,income.high,household.with-minor,GAMER,EVER_PAYER,13,1250
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.025,10,18,income.high,household.with-minor,GAMER,NEVER_PAYER,33,2500
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.026,10,18,income.high,household.with-minor,NON_GAMER,EVER_PAYER,1,2000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.027,10,18,income.high,household.with-minor,NON_GAMER,NEVER_PAYER,47,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.028,10,18,income.high,household.one-person,GAMER,EVER_PAYER,0,1
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.029,10,18,income.high,household.one-person,GAMER,NEVER_PAYER,0,1
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.030,10,18,income.high,household.one-person,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.031,10,18,income.high,household.one-person,NON_GAMER,NEVER_PAYER,0,1
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.032,10,18,income.high,household.multi-no-minor,GAMER,EVER_PAYER,0,1
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.033,10,18,income.high,household.multi-no-minor,GAMER,NEVER_PAYER,0,1
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.034,10,18,income.high,household.multi-no-minor,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.035,10,18,income.high,household.multi-no-minor,NON_GAMER,NEVER_PAYER,0,1
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.036,18,25,income.low,household.with-minor,GAMER,EVER_PAYER,3,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.037,18,25,income.low,household.with-minor,GAMER,NEVER_PAYER,1,625
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.038,18,25,income.low,household.with-minor,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.039,18,25,income.low,household.with-minor,NON_GAMER,NEVER_PAYER,3,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.040,18,25,income.low,household.one-person,GAMER,EVER_PAYER,1,250
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.041,18,25,income.low,household.one-person,GAMER,NEVER_PAYER,103,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.042,18,25,income.low,household.one-person,NON_GAMER,EVER_PAYER,1,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.043,18,25,income.low,household.one-person,NON_GAMER,NEVER_PAYER,39,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.044,18,25,income.low,household.multi-no-minor,GAMER,EVER_PAYER,17,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.045,18,25,income.low,household.multi-no-minor,GAMER,NEVER_PAYER,11,1250
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.046,18,25,income.low,household.multi-no-minor,NON_GAMER,EVER_PAYER,1,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.047,18,25,income.low,household.multi-no-minor,NON_GAMER,NEVER_PAYER,33,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.048,18,25,income.middle,household.with-minor,GAMER,EVER_PAYER,13,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.049,18,25,income.middle,household.with-minor,GAMER,NEVER_PAYER,1,400
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.050,18,25,income.middle,household.with-minor,NON_GAMER,EVER_PAYER,1,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.051,18,25,income.middle,household.with-minor,NON_GAMER,NEVER_PAYER,1,1000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.052,18,25,income.middle,household.one-person,GAMER,EVER_PAYER,3,500
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.053,18,25,income.middle,household.one-person,GAMER,NEVER_PAYER,7,625
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.054,18,25,income.middle,household.one-person,NON_GAMER,EVER_PAYER,3,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.055,18,25,income.middle,household.one-person,NON_GAMER,NEVER_PAYER,23,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.056,18,25,income.middle,household.multi-no-minor,GAMER,EVER_PAYER,3,500
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.057,18,25,income.middle,household.multi-no-minor,GAMER,NEVER_PAYER,7,625
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.058,18,25,income.middle,household.multi-no-minor,NON_GAMER,EVER_PAYER,3,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.059,18,25,income.middle,household.multi-no-minor,NON_GAMER,NEVER_PAYER,23,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.060,18,25,income.high,household.with-minor,GAMER,EVER_PAYER,7,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.061,18,25,income.high,household.with-minor,GAMER,NEVER_PAYER,19,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.062,18,25,income.high,household.with-minor,NON_GAMER,EVER_PAYER,1,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.063,18,25,income.high,household.with-minor,NON_GAMER,NEVER_PAYER,1,1250
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.064,18,25,income.high,household.one-person,GAMER,EVER_PAYER,11,2500
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.065,18,25,income.high,household.one-person,GAMER,NEVER_PAYER,61,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.066,18,25,income.high,household.one-person,NON_GAMER,EVER_PAYER,1,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.067,18,25,income.high,household.one-person,NON_GAMER,NEVER_PAYER,27,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.068,18,25,income.high,household.multi-no-minor,GAMER,EVER_PAYER,53,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.069,18,25,income.high,household.multi-no-minor,GAMER,NEVER_PAYER,73,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.070,18,25,income.high,household.multi-no-minor,NON_GAMER,EVER_PAYER,3,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.071,18,25,income.high,household.multi-no-minor,NON_GAMER,NEVER_PAYER,33,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.072,25,35,income.low,household.with-minor,GAMER,EVER_PAYER,1,1000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.073,25,35,income.low,household.with-minor,GAMER,NEVER_PAYER,7,2500
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.074,25,35,income.low,household.with-minor,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.075,25,35,income.low,household.with-minor,NON_GAMER,NEVER_PAYER,3,2000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.076,25,35,income.low,household.one-person,GAMER,EVER_PAYER,7,2000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.077,25,35,income.low,household.one-person,GAMER,NEVER_PAYER,99,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.078,25,35,income.low,household.one-person,NON_GAMER,EVER_PAYER,1,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.079,25,35,income.low,household.one-person,NON_GAMER,NEVER_PAYER,53,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.080,25,35,income.low,household.multi-no-minor,GAMER,EVER_PAYER,21,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.081,25,35,income.low,household.multi-no-minor,GAMER,NEVER_PAYER,59,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.082,25,35,income.low,household.multi-no-minor,NON_GAMER,EVER_PAYER,1,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.083,25,35,income.low,household.multi-no-minor,NON_GAMER,NEVER_PAYER,63,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.084,25,35,income.middle,household.with-minor,GAMER,EVER_PAYER,27,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.085,25,35,income.middle,household.with-minor,GAMER,NEVER_PAYER,27,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.086,25,35,income.middle,household.with-minor,NON_GAMER,EVER_PAYER,1,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.087,25,35,income.middle,household.with-minor,NON_GAMER,NEVER_PAYER,31,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.088,25,35,income.middle,household.one-person,GAMER,EVER_PAYER,31,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.089,25,35,income.middle,household.one-person,GAMER,NEVER_PAYER,63,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.090,25,35,income.middle,household.one-person,NON_GAMER,EVER_PAYER,1,2500
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.091,25,35,income.middle,household.one-person,NON_GAMER,NEVER_PAYER,73,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.092,25,35,income.middle,household.multi-no-minor,GAMER,EVER_PAYER,89,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.093,25,35,income.middle,household.multi-no-minor,GAMER,NEVER_PAYER,9,500
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.094,25,35,income.middle,household.multi-no-minor,NON_GAMER,EVER_PAYER,1,2000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.095,25,35,income.middle,household.multi-no-minor,NON_GAMER,NEVER_PAYER,13,1250
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.096,25,35,income.high,household.with-minor,GAMER,EVER_PAYER,29,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.097,25,35,income.high,household.with-minor,GAMER,NEVER_PAYER,11,2500
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.098,25,35,income.high,household.with-minor,NON_GAMER,EVER_PAYER,1,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.099,25,35,income.high,household.with-minor,NON_GAMER,NEVER_PAYER,7,2500
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.100,25,35,income.high,household.one-person,GAMER,EVER_PAYER,1,200
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.101,25,35,income.high,household.one-person,GAMER,NEVER_PAYER,3,400
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.102,25,35,income.high,household.one-person,NON_GAMER,EVER_PAYER,1,2500
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.103,25,35,income.high,household.one-person,NON_GAMER,NEVER_PAYER,3,625
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.104,25,35,income.high,household.multi-no-minor,GAMER,EVER_PAYER,21,2500
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.105,25,35,income.high,household.multi-no-minor,GAMER,NEVER_PAYER,63,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.106,25,35,income.high,household.multi-no-minor,NON_GAMER,EVER_PAYER,3,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.107,25,35,income.high,household.multi-no-minor,NON_GAMER,NEVER_PAYER,1,125
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.108,35,45,income.low,household.with-minor,GAMER,EVER_PAYER,1,1000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.109,35,45,income.low,household.with-minor,GAMER,NEVER_PAYER,3,1000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.110,35,45,income.low,household.with-minor,NON_GAMER,EVER_PAYER,1,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.111,35,45,income.low,household.with-minor,NON_GAMER,NEVER_PAYER,3,1250
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.112,35,45,income.low,household.one-person,GAMER,EVER_PAYER,19,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.113,35,45,income.low,household.one-person,GAMER,NEVER_PAYER,61,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.114,35,45,income.low,household.one-person,NON_GAMER,EVER_PAYER,1,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.115,35,45,income.low,household.one-person,NON_GAMER,NEVER_PAYER,3,625
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.116,35,45,income.low,household.multi-no-minor,GAMER,EVER_PAYER,17,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.117,35,45,income.low,household.multi-no-minor,GAMER,NEVER_PAYER,109,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.118,35,45,income.low,household.multi-no-minor,NON_GAMER,EVER_PAYER,3,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.119,35,45,income.low,household.multi-no-minor,NON_GAMER,NEVER_PAYER,17,2000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.120,35,45,income.middle,household.with-minor,GAMER,EVER_PAYER,33,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.121,35,45,income.middle,household.with-minor,GAMER,NEVER_PAYER,37,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.122,35,45,income.middle,household.with-minor,NON_GAMER,EVER_PAYER,3,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.123,35,45,income.middle,household.with-minor,NON_GAMER,NEVER_PAYER,31,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.124,35,45,income.middle,household.one-person,GAMER,EVER_PAYER,41,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.125,35,45,income.middle,household.one-person,GAMER,NEVER_PAYER,23,2500
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.126,35,45,income.middle,household.one-person,NON_GAMER,EVER_PAYER,1,2500
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.127,35,45,income.middle,household.one-person,NON_GAMER,NEVER_PAYER,39,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.128,35,45,income.middle,household.multi-no-minor,GAMER,EVER_PAYER,91,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.129,35,45,income.middle,household.multi-no-minor,GAMER,NEVER_PAYER,101,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.130,35,45,income.middle,household.multi-no-minor,NON_GAMER,EVER_PAYER,9,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.131,35,45,income.middle,household.multi-no-minor,NON_GAMER,NEVER_PAYER,171,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.132,35,45,income.high,household.with-minor,GAMER,EVER_PAYER,39,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.133,35,45,income.high,household.with-minor,GAMER,NEVER_PAYER,63,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.134,35,45,income.high,household.with-minor,NON_GAMER,EVER_PAYER,1,2500
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.135,35,45,income.high,household.with-minor,NON_GAMER,NEVER_PAYER,29,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.136,35,45,income.high,household.one-person,GAMER,EVER_PAYER,9,2500
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.137,35,45,income.high,household.one-person,GAMER,NEVER_PAYER,3,500
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.138,35,45,income.high,household.one-person,NON_GAMER,EVER_PAYER,1,2500
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.139,35,45,income.high,household.one-person,NON_GAMER,NEVER_PAYER,11,2000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.140,35,45,income.high,household.multi-no-minor,GAMER,EVER_PAYER,93,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.141,35,45,income.high,household.multi-no-minor,GAMER,NEVER_PAYER,19,1250
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.142,35,45,income.high,household.multi-no-minor,NON_GAMER,EVER_PAYER,11,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.143,35,45,income.high,household.multi-no-minor,NON_GAMER,NEVER_PAYER,7,500
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.144,45,55,income.low,household.with-minor,GAMER,EVER_PAYER,3,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.145,45,55,income.low,household.with-minor,GAMER,NEVER_PAYER,1,1250
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.146,45,55,income.low,household.with-minor,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.147,45,55,income.low,household.with-minor,NON_GAMER,NEVER_PAYER,1,1000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.148,45,55,income.low,household.one-person,GAMER,EVER_PAYER,1,625
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.149,45,55,income.low,household.one-person,GAMER,NEVER_PAYER,1,200
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.150,45,55,income.low,household.one-person,NON_GAMER,EVER_PAYER,1,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.151,45,55,income.low,household.one-person,NON_GAMER,NEVER_PAYER,63,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.152,45,55,income.low,household.multi-no-minor,GAMER,EVER_PAYER,29,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.153,45,55,income.low,household.multi-no-minor,GAMER,NEVER_PAYER,23,2500
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.154,45,55,income.low,household.multi-no-minor,NON_GAMER,EVER_PAYER,1,2500
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.155,45,55,income.low,household.multi-no-minor,NON_GAMER,NEVER_PAYER,59,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.156,45,55,income.middle,household.with-minor,GAMER,EVER_PAYER,3,2500
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.157,45,55,income.middle,household.with-minor,GAMER,NEVER_PAYER,27,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.158,45,55,income.middle,household.with-minor,NON_GAMER,EVER_PAYER,1,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.159,45,55,income.middle,household.with-minor,NON_GAMER,NEVER_PAYER,37,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.160,45,55,income.middle,household.one-person,GAMER,EVER_PAYER,1,250
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.161,45,55,income.middle,household.one-person,GAMER,NEVER_PAYER,9,1000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.162,45,55,income.middle,household.one-person,NON_GAMER,EVER_PAYER,7,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.163,45,55,income.middle,household.one-person,NON_GAMER,NEVER_PAYER,31,2500
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.164,45,55,income.middle,household.multi-no-minor,GAMER,EVER_PAYER,49,5000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.165,45,55,income.middle,household.multi-no-minor,GAMER,NEVER_PAYER,217,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.166,45,55,income.middle,household.multi-no-minor,NON_GAMER,EVER_PAYER,1,625
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.167,45,55,income.middle,household.multi-no-minor,NON_GAMER,NEVER_PAYER,299,10000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.168,45,55,income.high,household.with-minor,GAMER,EVER_PAYER,3,2000
standardized.person.2024.kr.calibration,KR,CALIBRATION,cell.169,45,55,income.high,household.with-minor,GAMER,NEVER_PAYER,3,1250
